place,placeLabel
http://www.wikidata.org/entity/Q18487219,Piandrati
http://www.wikidata.org/entity/Q18487243,Pogginano
http://www.wikidata.org/entity/Q18487386,Santa Maria Acone
http://www.wikidata.org/entity/Q31613524,Monte Senario
http://www.wikidata.org/entity/Q33475602,Rimaggio
http://www.wikidata.org/entity/Q82837,San Piero a Sieve
http://www.wikidata.org/entity/Q82846,Scarperia
http://www.wikidata.org/entity/Q82880,Vicchio
http://www.wikidata.org/entity/Q782455,Mugello Circuit
http://www.wikidata.org/entity/Q1808591,Villa Medici
http://www.wikidata.org/entity/Q3388251,Q3388251
http://www.wikidata.org/entity/Q3622045,Q3622045
http://www.wikidata.org/entity/Q3632803,Q3632803
http://www.wikidata.org/entity/Q3657491,Q3657491
http://www.wikidata.org/entity/Q3669745,Q3669745
http://www.wikidata.org/entity/Q3670532,Q3670532
http://www.wikidata.org/entity/Q3670913,Q3670913
http://www.wikidata.org/entity/Q3671114,Q3671114
http://www.wikidata.org/entity/Q3671115,Q3671115
http://www.wikidata.org/entity/Q3671346,Q3671346
http://www.wikidata.org/entity/Q3672453,Q3672453
http://www.wikidata.org/entity/Q3672852,Q3672852
http://www.wikidata.org/entity/Q3673542,Q3673542
http://www.wikidata.org/entity/Q3673555,Q3673555
http://www.wikidata.org/entity/Q3674321,Q3674321
http://www.wikidata.org/entity/Q3674326,Q3674326
http://www.wikidata.org/entity/Q3685721,Q3685721
http://www.wikidata.org/entity/Q3735784,Q3735784
http://www.wikidata.org/entity/Q3735844,Q3735844
http://www.wikidata.org/entity/Q3884518,Q3884518
http://www.wikidata.org/entity/Q3884531,Q3884531
http://www.wikidata.org/entity/Q3884580,Q3884580
http://www.wikidata.org/entity/Q3884652,Q3884652
http://www.wikidata.org/entity/Q3891230,Q3891230
http://www.wikidata.org/entity/Q3904526,Q3904526
http://www.wikidata.org/entity/Q3904541,Q3904541
http://www.wikidata.org/entity/Q3904587,Q3904587
http://www.wikidata.org/entity/Q3904692,Q3904692
http://www.wikidata.org/entity/Q3904729,Q3904729
http://www.wikidata.org/entity/Q3904762,Q3904762
http://www.wikidata.org/entity/Q3904821,Q3904821
http://www.wikidata.org/entity/Q3907034,Q3907034
http://www.wikidata.org/entity/Q3944820,Q3944820
http://www.wikidata.org/entity/Q3949624,Q3949624
http://www.wikidata.org/entity/Q3969082,Q3969082
http://www.wikidata.org/entity/Q3969086,Q3969086
http://www.wikidata.org/entity/Q3969530,Q3969530
http://www.wikidata.org/entity/Q3970841,Q3970841
http://www.wikidata.org/entity/Q3971291,Q3971291
http://www.wikidata.org/entity/Q3971502,Q3971502
http://www.wikidata.org/entity/Q82619,Borgo San Lorenzo
http://www.wikidata.org/entity/Q4012126,Q4012126
http://www.wikidata.org/entity/Q4012203,Q4012203
http://www.wikidata.org/entity/Q4012289,Q4012289
http://www.wikidata.org/entity/Q4012643,Q4012643
http://www.wikidata.org/entity/Q2237629,Battle of Mucellium
http://www.wikidata.org/entity/Q3748708,Fortezza Medicea di San Martino
http://www.wikidata.org/entity/Q1067924,2008 Italian motorcycle Grand Prix
http://www.wikidata.org/entity/Q16540125,Q16540125
http://www.wikidata.org/entity/Q16619501,Q16619501
http://www.wikidata.org/entity/Q17146416,Q17146416
http://www.wikidata.org/entity/Q2103296,Poggiolo-Salaiole
http://www.wikidata.org/entity/Q18486942,Q18486942
http://www.wikidata.org/entity/Q18486960,Q18486960
http://www.wikidata.org/entity/Q283034,Mugello
http://www.wikidata.org/entity/Q18487347,San Giorgio
http://www.wikidata.org/entity/Q18487179,Olmi
http://www.wikidata.org/entity/Q18487394,Sant'Agata
http://www.wikidata.org/entity/Q18486961,Gricignano
http://www.wikidata.org/entity/Q18487033,Le Balze
http://www.wikidata.org/entity/Q18487074,Luco Mugello
http://www.wikidata.org/entity/Q18487196,Panicaglia
http://www.wikidata.org/entity/Q18487211,Petrona
http://www.wikidata.org/entity/Q18487208,Pesciola
http://www.wikidata.org/entity/Q18487262,Ponte a Vicchio
http://www.wikidata.org/entity/Q18487424,Senni
http://www.wikidata.org/entity/Q18487029,Larciano
http://www.wikidata.org/entity/Q18487119,Mirandola
http://www.wikidata.org/entity/Q18487087,Madonna della Febbre
http://www.wikidata.org/entity/Q18486824,Cistio
http://www.wikidata.org/entity/Q18486848,Convento Bosco ai Frati
http://www.wikidata.org/entity/Q18486895,Ferracciano
http://www.wikidata.org/entity/Q18487408,Scaffaia
http://www.wikidata.org/entity/Q18487178,Ochi
http://www.wikidata.org/entity/Q3689466,Convent Bosco ai Frati
http://www.wikidata.org/entity/Q18486748,Castellina di Sotto
http://www.wikidata.org/entity/Q18487237,Pilarciano
http://www.wikidata.org/entity/Q18487295,Rabatta
http://www.wikidata.org/entity/Q18487351,San Giusto a Fortuna
http://www.wikidata.org/entity/Q15527609,Scarperia e San Piero
http://www.wikidata.org/entity/Q18487349,San Giovanni Maggiore
http://www.wikidata.org/entity/Q18486892,Faltona
http://www.wikidata.org/entity/Q18486435,Battiloro
http://www.wikidata.org/entity/Q18487000,La Gracchia
http://www.wikidata.org/entity/Q18486614,Canicce
http://www.wikidata.org/entity/Q18487063,Lo Spinoso
http://www.wikidata.org/entity/Q18487561,Viterete
http://www.wikidata.org/entity/Q18486831,Colle Barucci
http://www.wikidata.org/entity/Q18487108,Mattagnano
http://www.wikidata.org/entity/Q18487223,Pianvallico
http://www.wikidata.org/entity/Q82755,"Londa, Tuscany"
http://www.wikidata.org/entity/Q1125885,Q1125885
http://www.wikidata.org/entity/Q1836156,Q1836156
http://www.wikidata.org/entity/Q3620889,Q3620889
http://www.wikidata.org/entity/Q3657443,Q3657443
http://www.wikidata.org/entity/Q3669549,Q3669549
http://www.wikidata.org/entity/Q3669760,Q3669760
http://www.wikidata.org/entity/Q3669815,Q3669815
http://www.wikidata.org/entity/Q3671345,Q3671345
http://www.wikidata.org/entity/Q3671354,Q3671354
http://www.wikidata.org/entity/Q3671356,Q3671356
http://www.wikidata.org/entity/Q3673053,Q3673053
http://www.wikidata.org/entity/Q3673577,Q3673577
http://www.wikidata.org/entity/Q3673594,Q3673594
http://www.wikidata.org/entity/Q3673612,Q3673612
http://www.wikidata.org/entity/Q3687704,Q3687704
http://www.wikidata.org/entity/Q3758872,Q3758872
http://www.wikidata.org/entity/Q3862117,Q3862117
http://www.wikidata.org/entity/Q3884812,Q3884812
http://www.wikidata.org/entity/Q3897386,Q3897386
http://www.wikidata.org/entity/Q3897459,Q3897459
http://www.wikidata.org/entity/Q3904531,Q3904531
http://www.wikidata.org/entity/Q3904794,Q3904794
http://www.wikidata.org/entity/Q3936538,Q3936538
http://www.wikidata.org/entity/Q3949690,Q3949690
http://www.wikidata.org/entity/Q3970716,Q3970716
http://www.wikidata.org/entity/Q3972060,Q3972060
http://www.wikidata.org/entity/Q4012042,Q4012042
http://www.wikidata.org/entity/Q4012771,Q4012771
http://www.wikidata.org/entity/Q3662844,Castello di Romena
http://www.wikidata.org/entity/Q3860488,San Giovanni Evangelista
http://www.wikidata.org/entity/Q82647,Dicomano
http://www.wikidata.org/entity/Q952818,Ronta
http://www.wikidata.org/entity/Q7207585,Poggio Colla
http://www.wikidata.org/entity/Q3923980,Propositura del Santissimo Nome di Gesù
http://www.wikidata.org/entity/Q3904768,Pieve di Santa Maria (Dicomano)
http://www.wikidata.org/entity/Q749841,Monte Falterona
http://www.wikidata.org/entity/Q2094578,San Pietro a Romena
http://www.wikidata.org/entity/Q7227333,Pomino
http://www.wikidata.org/entity/Q1646847,Staggia River
http://www.wikidata.org/entity/Q17146379,Q17146379
http://www.wikidata.org/entity/Q18484589,Casalino
http://www.wikidata.org/entity/Q18486306,Villa
http://www.wikidata.org/entity/Q18487111,Meo
http://www.wikidata.org/entity/Q18486060,Santo Stefano
http://www.wikidata.org/entity/Q18487406,Santo Stefano
http://www.wikidata.org/entity/Q18486943,Gattaia
http://www.wikidata.org/entity/Q3909967,Pratovecchio Stia
http://www.wikidata.org/entity/Q4185857,Porciano Castle
http://www.wikidata.org/entity/Q18484321,Caiano
http://www.wikidata.org/entity/Q18486535,Caiano
http://www.wikidata.org/entity/Q18486921,Fornace
http://www.wikidata.org/entity/Q18484330,Calcinaia
http://www.wikidata.org/entity/Q18484679,Casina Rossa
http://www.wikidata.org/entity/Q18486158,Tartiglia
http://www.wikidata.org/entity/Q18486687,Caselle
http://www.wikidata.org/entity/Q18486734,Castel Nuovo
http://www.wikidata.org/entity/Q18487306,Rincine
http://www.wikidata.org/entity/Q18487385,Santa Maria a Vezzano
http://www.wikidata.org/entity/Q21055316,Lake of the Idols
http://www.wikidata.org/entity/Q18485379,Gualdo
http://www.wikidata.org/entity/Q18487121,Molezzano
http://www.wikidata.org/entity/Q18487169,Mucciano
http://www.wikidata.org/entity/Q3861529,Monte Falco
http://www.wikidata.org/entity/Q18485868,Porciano
http://www.wikidata.org/entity/Q18485586,Lierna
http://www.wikidata.org/entity/Q18486966,I filipponi
http://www.wikidata.org/entity/Q18486999,La Ginestra
http://www.wikidata.org/entity/Q18487035,Le Case di Risolaia
http://www.wikidata.org/entity/Q18487113,Metamorli
http://www.wikidata.org/entity/Q18487301,Ricavo
http://www.wikidata.org/entity/Q18487319,Rupecanina
http://www.wikidata.org/entity/Q18485653,Moggiona
http://www.wikidata.org/entity/Q18486239,Valagnesi
http://www.wikidata.org/entity/Q18755438,Oratory of the Madonna del Ponte
http://www.wikidata.org/entity/Q31675739,Poggio Acerone
http://www.wikidata.org/entity/Q18485590,Lonnano
http://www.wikidata.org/entity/Q18485850,Ponte Biforco
http://www.wikidata.org/entity/Q18486261,Vallolmo
http://www.wikidata.org/entity/Q18484399,Campolombardo
http://www.wikidata.org/entity/Q18486069,Scarpaccia
http://www.wikidata.org/entity/Q18487085,Madonna dei Tre Fiumi
http://www.wikidata.org/entity/Q33476299,Ronta
http://www.wikidata.org/entity/Q33168358,Passo della Calla
http://www.wikidata.org/entity/Q31627027,Appennino Tosco-Emiliano
http://www.wikidata.org/entity/Q31611492,Monte Veruca
http://www.wikidata.org/entity/Q31624717,Monte Castellonchio
http://www.wikidata.org/entity/Q31673650,Monte Gabrendo
http://www.wikidata.org/entity/Q31675722,Giogo Secchetta
http://www.wikidata.org/entity/Q33471345,Papiano
http://www.wikidata.org/entity/Q31675756,Il Poggione
http://www.wikidata.org/entity/Q31675495,Poggio Sodo dei Conti
http://www.wikidata.org/entity/Q33168381,Passo della Consuma
http://www.wikidata.org/entity/Q52100,Stia
http://www.wikidata.org/entity/Q52096,Pratovecchio
http://www.wikidata.org/entity/Q1627379,Chianciano Museum of Art
http://www.wikidata.org/entity/Q1775902,Abbazia di San Gaudenzio
http://www.wikidata.org/entity/Q91168,Chianciano Terme
http://www.wikidata.org/entity/Q3329524,Q3329524
http://www.wikidata.org/entity/Q3522261,Q3522261
http://www.wikidata.org/entity/Q3668607,Q3668607
http://www.wikidata.org/entity/Q3669570,Q3669570
http://www.wikidata.org/entity/Q3672329,Q3672329
http://www.wikidata.org/entity/Q3673615,Q3673615
http://www.wikidata.org/entity/Q3691069,Q3691069
http://www.wikidata.org/entity/Q3897374,Q3897374
http://www.wikidata.org/entity/Q3904665,Q3904665
http://www.wikidata.org/entity/Q3904852,Q3904852
http://www.wikidata.org/entity/Q3672389,Sant'Andrea
http://www.wikidata.org/entity/Q2175750,Acquaviva
http://www.wikidata.org/entity/Q3946833,Q3946833
http://www.wikidata.org/entity/Q3671272,San Michele Arcangelo
http://www.wikidata.org/entity/Q3970211,Q3970211
http://www.wikidata.org/entity/Q4012182,Q4012182
http://www.wikidata.org/entity/Q4012545,Q4012545
http://www.wikidata.org/entity/Q99951,Premilcuore
http://www.wikidata.org/entity/Q3928462,Rabbi
http://www.wikidata.org/entity/Q3670095,San Francesco
http://www.wikidata.org/entity/Q3671138,San Martino in Foro
http://www.wikidata.org/entity/Q3669011,Madonna della Rosa
http://www.wikidata.org/entity/Q3682881,San Giovanni Battista
http://www.wikidata.org/entity/Q3982305,Teatro dei Concordi
http://www.wikidata.org/entity/Q1787671,"Foreste Casentinesi, Monte Falterona, Campigna National Park"
http://www.wikidata.org/entity/Q82833,San Godenzo
http://www.wikidata.org/entity/Q91447,Sarteano
http://www.wikidata.org/entity/Q3657457,Madonna del Mal di Capo
http://www.wikidata.org/entity/Q3668651,Santissimo Nome di Maria
http://www.wikidata.org/entity/Q3689533,Convento di San Francesco
http://www.wikidata.org/entity/Q3671601,San Pietro Apostolo
http://www.wikidata.org/entity/Q91160,Cetona
http://www.wikidata.org/entity/Q3346891,Necropoli delle Pianacce
http://www.wikidata.org/entity/Q3668772,Chiesa dell'Immacolata
http://www.wikidata.org/entity/Q3682892,Collegiata San Lorenzo
http://www.wikidata.org/entity/Q14526941,Q14526941
http://www.wikidata.org/entity/Q2879127,Giardino Botanico di Valbonella
http://www.wikidata.org/entity/Q15141416,Q15141416
http://www.wikidata.org/entity/Q16561529,Q16561529
http://www.wikidata.org/entity/Q16579477,Q16579477
http://www.wikidata.org/entity/Q16619633,Q16619633
http://www.wikidata.org/entity/Q17146399,Q17146399
http://www.wikidata.org/entity/Q18440022,Q18440022
http://www.wikidata.org/entity/Q18440085,Lago
http://www.wikidata.org/entity/Q18492041,Valverde
http://www.wikidata.org/entity/Q18491527,Casella
http://www.wikidata.org/entity/Q18491922,San Gregorio
http://www.wikidata.org/entity/Q3657466,Madonna dell'Uccellino
http://www.wikidata.org/entity/Q3674099,Santa Maria in Belverde
http://www.wikidata.org/entity/Q19721692,Q19721692
http://www.wikidata.org/entity/Q18487201,Passerini
http://www.wikidata.org/entity/Q18439863,Bocconi
http://www.wikidata.org/entity/Q18486644,Casale
http://www.wikidata.org/entity/Q18486729,Castagneto
http://www.wikidata.org/entity/Q18491993,Stabbiano
http://www.wikidata.org/entity/Q18491531,Casenuove
http://www.wikidata.org/entity/Q18491558,Castiglioncello del Trinoro
http://www.wikidata.org/entity/Q18491680,"Greppo I, Siena"
http://www.wikidata.org/entity/Q18491835,Pelago Casanova
http://www.wikidata.org/entity/Q18486852,Corella
http://www.wikidata.org/entity/Q3682869,Collegiata della Santissima Trinità
http://www.wikidata.org/entity/Q18487331,San Bavello
http://www.wikidata.org/entity/Q18491514,Casalte
http://www.wikidata.org/entity/Q18491699,Il Santo
http://www.wikidata.org/entity/Q18491739,Località Poggio Olivo
http://www.wikidata.org/entity/Q18439938,Campigna
http://www.wikidata.org/entity/Q18487552,Villore
http://www.wikidata.org/entity/Q18491743,Località Tegoleto
http://www.wikidata.org/entity/Q18491752,Macciano
http://www.wikidata.org/entity/Q18491833,Patarnione
http://www.wikidata.org/entity/Q18491886,Ponte di Ferro
http://www.wikidata.org/entity/Q27987725,Q27987725
http://www.wikidata.org/entity/Q27989419,Q27989419
http://www.wikidata.org/entity/Q27989420,Q27989420
http://www.wikidata.org/entity/Q28003376,Q28003376
http://www.wikidata.org/entity/Q3981944,Teatro Comunale degli Arrischianti
http://www.wikidata.org/entity/Q30722543,Q30722543
http://www.wikidata.org/entity/Q18491737,Località Pignattaia
http://www.wikidata.org/entity/Q18491744,Località Toppo Basso
http://www.wikidata.org/entity/Q18491897,Querce al Pino
http://www.wikidata.org/entity/Q20009252,Museo civico per la preistoria del monte Cetona
http://www.wikidata.org/entity/Q31673667,Poggio Scali
http://www.wikidata.org/entity/Q18486972,Il Castagno d'Andrea
http://www.wikidata.org/entity/Q18487062,Lo Specchio
http://www.wikidata.org/entity/Q18491860,Podere Caselle
http://www.wikidata.org/entity/Q18491994,Stabilimento Peruzzi
http://www.wikidata.org/entity/Q33168258,Passo del Muraglione
http://www.wikidata.org/entity/Q35975921,Q35975921
http://www.wikidata.org/entity/Q35975947,Q35975947
http://www.wikidata.org/entity/Q31615036,Monte Rozzo
http://www.wikidata.org/entity/Q18486580,Campigno
http://www.wikidata.org/entity/Q18487515,Uzzana
http://www.wikidata.org/entity/Q18491579,Cervognano Montenero
http://www.wikidata.org/entity/Q18491625,Crugnole
http://www.wikidata.org/entity/Q18491643,Fontago
http://www.wikidata.org/entity/Q18491651,Fonte della Regina
http://www.wikidata.org/entity/Q31675773,Poggio Pian Tombesi
http://www.wikidata.org/entity/Q1882918,Q1882918
http://www.wikidata.org/entity/Q2223585,Q2223585
http://www.wikidata.org/entity/Q2405256,Q2405256
http://www.wikidata.org/entity/Q2617925,Q2617925
http://www.wikidata.org/entity/Q2438757,Olmo
http://www.wikidata.org/entity/Q3672695,Q3672695
http://www.wikidata.org/entity/Q3861680,Q3861680
http://www.wikidata.org/entity/Q3887265,Q3887265
http://www.wikidata.org/entity/Q3891283,Q3891283
http://www.wikidata.org/entity/Q3891290,Q3891290
http://www.wikidata.org/entity/Q3935767,Q3935767
http://www.wikidata.org/entity/Q3671284,San Michele Arcangelo
http://www.wikidata.org/entity/Q3969323,Q3969323
http://www.wikidata.org/entity/Q3971451,Q3971451
http://www.wikidata.org/entity/Q3971656,Q3971656
http://www.wikidata.org/entity/Q4015034,Q4015034
http://www.wikidata.org/entity/Q333898,Abbazia di Farneta
http://www.wikidata.org/entity/Q3669214,Santissima Trinità
http://www.wikidata.org/entity/Q3968902,Железнодорожная станция Ареццо Stazione di Arezzo
http://www.wikidata.org/entity/Q3682861,Collegiata dei Santi Martino e Leonardo
http://www.wikidata.org/entity/Q3868464,State Museum of Medieval and Modern Art
http://www.wikidata.org/entity/Q16541511,Q16541511
http://www.wikidata.org/entity/Q15041960,Agazzi (Arezzo)
http://www.wikidata.org/entity/Q16530246,Serristori Airport
http://www.wikidata.org/entity/Q18222390,Q18222390
http://www.wikidata.org/entity/Q18420411,Q18420411
http://www.wikidata.org/entity/Q18484876,Q18484876
http://www.wikidata.org/entity/Q18486272,Vannucci
http://www.wikidata.org/entity/Q3606033,Arezzo Airport
http://www.wikidata.org/entity/Q18491622,Croce
http://www.wikidata.org/entity/Q18485721,Ospizio
http://www.wikidata.org/entity/Q4007955,Valiano
http://www.wikidata.org/entity/Q19768284,Q19768284
http://www.wikidata.org/entity/Q1071597,Valdichiana
http://www.wikidata.org/entity/Q20009380,Q20009380
http://www.wikidata.org/entity/Q20009381,Q20009381
http://www.wikidata.org/entity/Q18491887,Ponte
http://www.wikidata.org/entity/Q18484990,Dosso
http://www.wikidata.org/entity/Q18485726,Osteria
http://www.wikidata.org/entity/Q18486169,Terrarossa
http://www.wikidata.org/entity/Q18484115,"Battifollo, Arezzo"
http://www.wikidata.org/entity/Q18484211,Bossi-Cellaio
http://www.wikidata.org/entity/Q18484837,Chianacce
http://www.wikidata.org/entity/Q18485247,Fusatone-Molin Bianco
http://www.wikidata.org/entity/Q18485754,Patalecchia
http://www.wikidata.org/entity/Q18485771,Pescaia
http://www.wikidata.org/entity/Q18486078,Schiavazzolo
http://www.wikidata.org/entity/Q18491580,Chiesina
http://www.wikidata.org/entity/Q18491649,Fonte al Giunco
http://www.wikidata.org/entity/Q18509573,Fasciano
http://www.wikidata.org/entity/Q3673841,Santa Maria della Fraternità
http://www.wikidata.org/entity/Q18485253,Gabbiano
http://www.wikidata.org/entity/Q18485499,La Nave
http://www.wikidata.org/entity/Q18484954,Creti
http://www.wikidata.org/entity/Q18485391,I Sadotti
http://www.wikidata.org/entity/Q18485536,La Villa-Farneta
http://www.wikidata.org/entity/Q18485616,Manciano
http://www.wikidata.org/entity/Q18485733,Palazzetti
http://www.wikidata.org/entity/Q18485847,Ponte al Rame
http://www.wikidata.org/entity/Q18491493,Canapille
http://www.wikidata.org/entity/Q18491628,Doccia
http://www.wikidata.org/entity/Q18491652,Fonte Sambuco
http://www.wikidata.org/entity/Q18492028,Tre Berte
http://www.wikidata.org/entity/Q20008282,Gragnone railway station
http://www.wikidata.org/entity/Q18484554,Casa Vanni - le Selve
http://www.wikidata.org/entity/Q18485225,Fratticciola
http://www.wikidata.org/entity/Q18485384,I Fabbri
http://www.wikidata.org/entity/Q18485928,Ranco di Frassineto
http://www.wikidata.org/entity/Q18485960,Ronzano
http://www.wikidata.org/entity/Q18486283,Via dei Locchi
http://www.wikidata.org/entity/Q18509574,Fattoria
http://www.wikidata.org/entity/Q28055812,Q28055812
http://www.wikidata.org/entity/Q18483948,Anatraia
http://www.wikidata.org/entity/Q18485573,Le Piazze
http://www.wikidata.org/entity/Q18486216,Tregozzano
http://www.wikidata.org/entity/Q18486287,Via del Filo
http://www.wikidata.org/entity/Q18486338,Zuccherificio
http://www.wikidata.org/entity/Q18491682,"Greppo II, Siena"
http://www.wikidata.org/entity/Q18484527,Casa del Re
http://www.wikidata.org/entity/Q18484642,Case Frappi
http://www.wikidata.org/entity/Q18485136,Farneta II
http://www.wikidata.org/entity/Q18485388,I Ponti
http://www.wikidata.org/entity/Q18485816,Podere Viti
http://www.wikidata.org/entity/Q18486089,Sei Vie
http://www.wikidata.org/entity/Q18486285,Via del Duca
http://www.wikidata.org/entity/Q33429781,Cesa
http://www.wikidata.org/entity/Q18484451,Cappella Brocchi
http://www.wikidata.org/entity/Q18484756,Castroncello
http://www.wikidata.org/entity/Q18485696,Mortelle
http://www.wikidata.org/entity/Q18485935,Renello
http://www.wikidata.org/entity/Q18491907,Salcheto
http://www.wikidata.org/entity/Q18491968,Sciarti
http://www.wikidata.org/entity/Q34912933,Campo di Marte
http://www.wikidata.org/entity/Q49479024,Q49479024
http://www.wikidata.org/entity/Q43896202,Azienda Usl 8 Arezzo
http://www.wikidata.org/entity/Q13378,Arezzo
http://www.wikidata.org/entity/Q52081,Foiano della Chiana
http://www.wikidata.org/entity/Q16115,Province of Arezzo
http://www.wikidata.org/entity/Q1876554,Q1876554
http://www.wikidata.org/entity/Q1677980,"San Francesco, Arezzo"
http://www.wikidata.org/entity/Q2192364,Q2192364
http://www.wikidata.org/entity/Q3078467,Q3078467
http://www.wikidata.org/entity/Q3329481,Q3329481
http://www.wikidata.org/entity/Q3654734,Q3654734
http://www.wikidata.org/entity/Q3669206,Q3669206
http://www.wikidata.org/entity/Q3672822,Q3672822
http://www.wikidata.org/entity/Q3669642,San Bernardo
http://www.wikidata.org/entity/Q3891450,Q3891450
http://www.wikidata.org/entity/Q3891469,Q3891469
http://www.wikidata.org/entity/Q3891511,Q3891511
http://www.wikidata.org/entity/Q3671263,San Michele Arcangelo
http://www.wikidata.org/entity/Q3968003,Q3968003
http://www.wikidata.org/entity/Q3971453,Q3971453
http://www.wikidata.org/entity/Q2223152,Santa Maria delle Grazie
http://www.wikidata.org/entity/Q4012646,Q4012646
http://www.wikidata.org/entity/Q3382251,piazza Grande
http://www.wikidata.org/entity/Q3672271,Sant'Agostino
http://www.wikidata.org/entity/Q3673934,Santa Maria della Visitazione
http://www.wikidata.org/entity/Q3661177,Casa Vasari
http://www.wikidata.org/entity/Q3904664,San Martino
http://www.wikidata.org/entity/Q799030,"Badia delle Sante Flora e Lucilla, Arezzo"
http://www.wikidata.org/entity/Q2472716,Ceciliano
http://www.wikidata.org/entity/Q3616681,Roman Amphitheatre of Arezzo
http://www.wikidata.org/entity/Q3671169,Santi Matteo e Bartolomeo
http://www.wikidata.org/entity/Q2219459,"San Domenico, Arezzo"
http://www.wikidata.org/entity/Q645542,Roman Catholic Diocese of Arezzo-Cortona-Sansepolcro
http://www.wikidata.org/entity/Q3904746,Sant'Eleuterio
http://www.wikidata.org/entity/Q1569166,Stadio Città di Arezzo
http://www.wikidata.org/entity/Q1852364,Fonterutoli
http://www.wikidata.org/entity/Q18486099,Q18486099
http://www.wikidata.org/entity/Q18484149,Bibbiano
http://www.wikidata.org/entity/Q18484730,Castelnuovo
http://www.wikidata.org/entity/Q18486273,Venere
http://www.wikidata.org/entity/Q18485325,Giuliano
http://www.wikidata.org/entity/Q18485930,Rassina
http://www.wikidata.org/entity/Q1395068,Courthouse of Arezzo
http://www.wikidata.org/entity/Q18484723,Castelluccio
http://www.wikidata.org/entity/Q18485552,Le Caselle
http://www.wikidata.org/entity/Q18485920,Quarata
http://www.wikidata.org/entity/Q18486003,San Polo
http://www.wikidata.org/entity/Q18483967,Antria
http://www.wikidata.org/entity/Q18484579,Casalecchio
http://www.wikidata.org/entity/Q18484792,Cenina
http://www.wikidata.org/entity/Q18484848,Chiassa-Tregozzano
http://www.wikidata.org/entity/Q18485503,La Pazienza
http://www.wikidata.org/entity/Q18485620,Marcena
http://www.wikidata.org/entity/Q18485853,Ponte Caliano
http://www.wikidata.org/entity/Q18485970,Salutio
http://www.wikidata.org/entity/Q18486234,Vado
http://www.wikidata.org/entity/Q18484697,Castagnoli
http://www.wikidata.org/entity/Q2263308,Arezzo Cathedral
http://www.wikidata.org/entity/Q18485076,Falciano
http://www.wikidata.org/entity/Q3868308,Diocesan museum of sacred art (Arezzo)
http://www.wikidata.org/entity/Q3904745,Pieve di Sant'Antonino a Socana
http://www.wikidata.org/entity/Q18484124,Begliano
http://www.wikidata.org/entity/Q18484288,Cà di Buffa
http://www.wikidata.org/entity/Q18484511,Casa alla Sisa
http://www.wikidata.org/entity/Q18484533,Casa le Bizze
http://www.wikidata.org/entity/Q18484610,Casanuova di Ceciliano
http://www.wikidata.org/entity/Q18485162,Figline
http://www.wikidata.org/entity/Q18485796,Pieve a Socana
http://www.wikidata.org/entity/Q18485818,Poggio al Pino
http://www.wikidata.org/entity/Q18485828,Poggio d'Acona
http://www.wikidata.org/entity/Q18485993,San Martino Sopr'Arno
http://www.wikidata.org/entity/Q18486168,Terranera di Sotto
http://www.wikidata.org/entity/Q18486226,Tulliano
http://www.wikidata.org/entity/Q25410645,Q25410645
http://www.wikidata.org/entity/Q18485914,Puglia
http://www.wikidata.org/entity/Q26002935,Q26002935
http://www.wikidata.org/entity/Q18485755,Patrignone
http://www.wikidata.org/entity/Q18484268,Buon Riposo
http://www.wikidata.org/entity/Q18485427,Il Pino
http://www.wikidata.org/entity/Q18485592,Lorenzano
http://www.wikidata.org/entity/Q18485700,Muciafora
http://www.wikidata.org/entity/Q18486083,Scopeto
http://www.wikidata.org/entity/Q18509348,Casacciola-Belvedere
http://www.wikidata.org/entity/Q18486334,Zenna
http://www.wikidata.org/entity/Q18484316,Cafaggio
http://www.wikidata.org/entity/Q18485443,Il Santo Belfiore
http://www.wikidata.org/entity/Q18485677,Monte Petrognano
http://www.wikidata.org/entity/Q18485744,Palbena
http://www.wikidata.org/entity/Q18486145,Stroppiello
http://www.wikidata.org/entity/Q28668056,Giovi railway station
http://www.wikidata.org/entity/Q18486019,Santa Mama
http://www.wikidata.org/entity/Q18485338,Gorgone-Marmorino
http://www.wikidata.org/entity/Q18485480,La Filandra
http://www.wikidata.org/entity/Q18485549,Lavacchio
http://www.wikidata.org/entity/Q18486138,Stoppedarca
http://www.wikidata.org/entity/Q18485322,Giovi-Ponte alla Chiassa
http://www.wikidata.org/entity/Q18485776,Petrognano Basso
http://www.wikidata.org/entity/Q18485955,Rocolino
http://www.wikidata.org/entity/Q18486171,Terrossola
http://www.wikidata.org/entity/Q18486330,Vogognano
http://www.wikidata.org/entity/Q30285254,Forestry Research Centre
http://www.wikidata.org/entity/Q30281407,Urethral Center
http://www.wikidata.org/entity/Q30292086,Studio Ricerche Sociali
http://www.wikidata.org/entity/Q52068,Capolona
http://www.wikidata.org/entity/Q52102,Subbiano
http://www.wikidata.org/entity/Q99955,Santa Sofia
http://www.wikidata.org/entity/Q1117875,Q1117875
http://www.wikidata.org/entity/Q1047110,Casentino
http://www.wikidata.org/entity/Q3603259,Q3603259
http://www.wikidata.org/entity/Q3689567,Q3689567
http://www.wikidata.org/entity/Q3701204,Q3701204
http://www.wikidata.org/entity/Q3707536,Q3707536
http://www.wikidata.org/entity/Q3740231,Q3740231
http://www.wikidata.org/entity/Q3825556,Q3825556
http://www.wikidata.org/entity/Q3826024,Q3826024
http://www.wikidata.org/entity/Q3836520,Q3836520
http://www.wikidata.org/entity/Q3844166,Q3844166
